\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-01-31 08:02:14,,,,,,,,
\\For 2019,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2019-06-25,21,5.89,28.00,24.00,19.79,17.91,17.91,17.91
2019-06-25,22,2.41,0.00,5.68,5.68,21.17,21.17,21.17
2019-06-25,23,-0.27,0.00,0.00,0.00,10.63,0.45,0.45
2019-06-25,24,-0.76,0.00,0.00,0.00,4.75,0.29,0.29
2019-06-26,1,-1.23,0.00,0.00,0.00,1.43,0.45,0.45
2019-06-26,2,-1.46,-0.02,0.00,0.00,1.43,0.45,0.45
2019-06-26,3,-3.00,-0.50,-0.50,-0.50,1.43,0.45,0.45
2019-06-26,4,-2.93,-0.02,-0.10,-0.13,1.43,0.28,0.28
2019-06-26,5,-1.90,-0.02,0.00,-0.02,1.43,0.45,0.45
2019-06-26,6,-0.94,0.00,0.00,0.00,1.27,1.27,1.27
2019-06-26,7,3.02,0.00,0.00,0.00,18.00,18.00,18.00
2019-06-26,8,59.24,0.00,0.00,0.00,31.68,31.68,31.65
2019-06-26,9,41.89,5.81,0.06,0.00,20.44,20.44,20.44
2019-06-26,10,10.41,21.26,5.72,0.00,21.60,21.60,21.60
2019-06-26,11,4.92,6.72,6.72,4.81,21.60,21.60,21.60
2019-06-26,12,-0.02,5.81,5.59,17.58,26.37,26.37,26.37
2019-06-26,13,0.00,4.81,4.39,0.00,21.60,21.60,21.60
2019-06-26,14,0.00,5.72,5.92,5.88,28.49,28.49,28.49
2019-06-26,15,5.24,13.35,6.72,11.90,21.65,21.65,21.65
2019-06-26,16,12.38,16.24,17.90,13.38,22.80,22.80,22.80
2019-06-26,17,18.96,19.35,20.15,23.03,19.00,19.00,19.00
2019-06-26,18,29.15,20.86,22.20,23.03,8.02,8.02,8.02
2019-06-26,19,36.72,26.31,25.17,26.32,11.43,11.43,11.43
2019-06-26,20,31.44,26.15,25.74,25.17,6.79,6.79,6.79
2019-06-26,21,39.84,37.60,28.93,27.66,27.81,27.81,27.81
2019-06-26,22,25.67,20.00,19.41,19.41,21.27,21.27,21.27
2019-06-26,23,14.06,14.65,13.39,17.15,1.22,0.44,0.44
2019-06-26,24,7.00,16.52,13.33,13.33,1.29,0.45,0.45
2019-06-27,1,4.41,13.39,13.34,13.30,1.42,0.23,0.23
2019-06-27,2,1.88,13.32,13.32,10.00,1.43,0.20,0.20
2019-06-27,3,5.28,10.00,10.00,5.92,1.43,0.20,0.20
2019-06-27,4,5.72,5.90,5.90,5.92,1.43,0.20,0.20
2019-06-27,5,-0.27,13.31,13.32,10.00,1.43,0.20,0.20
2019-06-27,6,3.77,14.40,14.40,13.39,1.28,0.20,0.20
2019-06-27,7,18.75,24.73,24.97,24.97,1.40,0.23,0.23
2019-06-27,8,20.49,18.28,18.28,19.69,4.47,0.45,0.45
2019-06-27,9,22.61,19.00,19.00,22.60,4.69,4.11,4.11
2019-06-27,10,21.92,19.69,19.69,22.61,1.27,1.27,1.27
2019-06-27,11,22.63,24.23,22.61,24.73,4.60,4.60,4.60
2019-06-27,12,24.61,24.75,24.75,24.85,1.51,1.51,1.51
2019-06-27,13,22.71,24.23,24.24,24.75,4.65,4.65,4.65
2019-06-27,14,22.72,24.34,24.24,24.73,4.94,4.94,4.94
2019-06-27,15,21.91,21.94,22.67,24.75,0.68,0.68,0.68
2019-06-27,16,24.80,24.73,24.73,24.85,4.21,4.21,0.45
2019-06-27,17,24.79,24.86,24.86,24.86,6.99,6.99,0.45
2019-06-27,18,24.33,29.24,25.96,32.95,6.99,6.99,0.45
2019-06-27,19,25.49,26.56,29.25,29.95,7.62,7.62,0.80
2019-06-27,20,27.83,29.25,29.25,34.78,10.70,10.70,0.62
2019-06-27,21,28.62,24.86,24.86,29.25,14.85,14.85,0.62
2019-06-27,22,15.12,19.67,19.66,24.75,0.43,0.43,0.43
2019-06-27,23,9.84,14.55,15.17,18.67,2.99,0.28,0.28
2019-06-27,24,7.91,13.12,13.31,13.35,0.68,0.20,0.20
2019-06-28,1,13.55,5.87,5.92,0.00,1.43,0.20,0.20
2019-06-28,2,2.89,10.00,5.94,5.96,1.43,0.20,0.20
2019-06-28,3,-1.69,5.83,5.83,5.81,1.44,0.20,0.20
2019-06-28,4,-1.43,5.80,5.64,5.56,1.43,0.20,0.20
2019-06-28,5,-3.02,13.10,13.10,13.10,1.42,0.20,0.20
2019-06-28,6,1.02,13.10,13.30,13.31,1.42,0.20,0.20
2019-06-28,7,11.13,13.31,13.12,13.32,1.42,0.23,0.23
2019-06-28,8,23.94,22.28,13.39,13.14,1.42,0.20,0.20
2019-06-28,9,21.69,25.44,22.25,20.13,1.34,0.45,0.45
2019-06-28,10,18.06,20.04,22.26,25.10,1.41,1.41,1.41
2019-06-28,11,19.64,22.30,22.26,24.66,1.30,1.30,1.17
2019-06-28,12,21.56,24.19,24.50,24.77,1.27,0.50,0.50
2019-06-28,13,24.42,23.85,24.00,24.66,0.77,0.45,0.45
2019-06-28,14,24.40,24.66,24.66,24.77,0.99,0.99,0.45
2019-06-28,15,22.26,24.55,24.24,24.66,0.45,0.45,0.45
2019-06-28,16,21.26,22.54,24.66,24.66,0.24,0.24,0.24
2019-06-28,17,23.47,20.37,24.24,26.85,2.31,2.31,1.94
2019-06-28,18,15.25,23.07,19.73,24.66,5.90,5.90,1.43
2019-06-28,19,31.11,18.51,24.15,20.41,30.10,30.10,14.28
2019-06-28,20,70.88,13.35,15.01,26.38,57.37,41.96,35.63
2019-06-28,21,7.84,13.39,13.01,18.50,18.91,18.91,4.76
2019-06-28,22,34.49,5.94,13.00,13.00,14.75,8.63,6.52
2019-06-28,23,15.36,5.92,13.30,13.32,1.27,0.52,0.52
2019-06-28,24,6.58,13.00,13.00,13.34,0.29,0.20,0.20
2019-06-29,1,3.81,0.00,5.74,5.83,1.00,0.20,0.20
2019-06-29,2,3.68,-0.50,-0.50,5.00,0.98,0.20,0.20
2019-06-29,3,5.20,-0.50,-0.50,-0.50,0.98,0.20,0.20
2019-06-29,4,-0.07,-0.50,-0.50,-3.00,0.98,0.20,0.20
2019-06-29,5,-0.02,-3.00,-3.00,-3.00,0.98,0.20,0.20
2019-06-29,6,-2.46,-3.25,-4.00,-4.00,0.98,0.20,0.20
2019-06-29,7,2.61,0.00,0.00,-0.25,1.27,0.20,0.20
2019-06-29,8,46.02,13.00,5.90,5.17,1.32,0.83,0.83
2019-06-29,9,37.80,13.39,13.00,5.90,6.06,6.06,6.06
2019-06-29,10,20.69,30.23,13.50,13.50,1.56,1.56,1.56
2019-06-29,11,22.17,27.85,27.85,13.37,18.40,18.40,18.40
2019-06-29,12,7.83,23.74,15.50,26.87,18.00,18.00,18.00
2019-06-29,13,10.77,31.66,31.66,15.00,2.09,2.09,2.09
2019-06-29,14,5.91,15.00,16.50,20.00,10.19,10.19,10.19
2019-06-29,15,5.83,15.50,13.77,13.32,17.92,17.92,17.92
2019-06-29,16,11.73,23.71,26.67,18.06,14.70,14.70,14.70
2019-06-29,17,9.14,24.01,27.75,23.68,16.11,16.11,16.11
2019-06-29,18,6.68,26.00,26.97,25.15,29.26,29.26,29.26
2019-06-29,19,12.51,25.07,25.07,22.54,30.00,30.00,30.00
2019-06-29,20,17.62,15.00,15.00,25.07,29.00,29.00,29.00
2019-06-29,21,6.51,17.00,17.00,18.00,17.83,17.83,17.83
2019-06-29,22,8.40,13.50,13.50,15.00,9.31,9.31,9.31
2019-06-29,23,18.88,4.67,5.83,5.74,0.99,0.32,0.32
2019-06-29,24,7.25,5.83,5.72,5.92,0.99,0.20,0.20
2019-06-30,1,-0.70,0.00,0.00,0.00,0.98,0.20,0.20
2019-06-30,2,-0.75,0.00,-0.02,-0.25,0.98,0.20,0.20
2019-06-30,3,-3.11,-3.00,-3.00,-3.00,0.98,0.20,0.20
2019-06-30,4,-4.04,-3.00,-3.00,-3.00,0.98,0.20,0.20
2019-06-30,5,-4.03,-4.00,-3.00,-4.00,0.98,0.20,0.20
2019-06-30,6,-4.08,-4.10,-4.10,-4.10,0.98,0.20,0.20
2019-06-30,7,-2.79,-3.00,-3.00,-3.00,1.28,0.20,0.20
2019-06-30,8,-3.34,-1.00,-1.00,-3.00,1.28,0.24,0.24
2019-06-30,9,-0.75,0.00,0.00,-3.00,1.27,0.24,0.24
2019-06-30,10,0.00,5.74,0.00,0.00,1.27,0.28,0.28
2019-06-30,11,-1.63,5.56,0.00,0.00,1.27,0.45,0.45
2019-06-30,12,-0.27,0.00,4.67,0.00,1.28,1.28,1.28
2019-06-30,13,0.00,0.00,5.80,5.72,4.76,4.76,4.76
2019-06-30,14,-3.00,0.00,0.00,0.38,14.49,14.49,14.49
2019-06-30,15,-1.93,0.00,5.74,0.00,21.43,21.43,21.43
2019-06-30,16,2.81,5.74,5.86,5.76,19.58,19.58,19.58
2019-06-30,17,18.10,6.99,13.00,13.00,13.64,13.64,13.64
2019-06-30,18,17.28,13.00,13.00,13.00,13.65,13.65,13.65
2019-06-30,19,5.85,13.00,13.00,16.61,24.34,24.34,24.34
2019-06-30,20,5.39,13.00,13.00,13.39,28.49,28.49,28.49
2019-06-30,21,5.89,13.00,14.39,16.88,22.09,22.09,22.09
2019-06-30,22,6.52,5.92,13.00,13.39,16.91,16.91,16.91
2019-06-30,23,5.34,4.67,5.86,13.00,1.28,0.45,0.45
2019-06-30,24,1.45,0.00,0.00,0.00,0.99,0.23,0.23
2019-07-01,1,-4.20,-0.25,-0.13,-0.13,1.42,0.22,0.22
2019-07-01,2,-1.90,-4.10,-3.00,-3.00,1.43,0.24,0.24
2019-07-01,3,-4.13,-3.00,-4.00,-3.00,1.41,0.21,0.21
2019-07-01,4,-4.23,-3.00,-3.00,-4.00,1.42,0.20,0.20
2019-07-01,5,-4.22,-4.00,-4.00,-4.00,1.42,0.24,0.24
2019-07-01,6,-4.16,-4.10,-4.10,-4.10,1.00,0.24,0.24
2019-07-01,7,-3.60,-3.00,-3.00,-3.00,1.43,0.26,0.26
2019-07-01,8,-3.99,-3.00,-3.00,-3.00,1.43,0.32,0.32
2019-07-01,9,-4.07,0.00,5.15,0.00,1.43,0.50,0.50
2019-07-01,10,-3.10,5.74,5.87,5.94,1.43,1.43,1.43
2019-07-01,11,-1.77,5.90,5.92,5.94,4.79,4.79,4.79
2019-07-01,12,5.86,6.50,13.00,13.00,1.42,1.42,1.42
2019-07-01,13,4.20,5.87,5.92,13.00,18.95,18.95,18.95
2019-07-01,14,5.73,5.87,5.92,13.00,18.12,18.12,18.12
2019-07-01,15,5.63,5.90,5.90,13.00,20.35,20.35,20.35
2019-07-01,16,9.42,13.00,13.36,13.00,17.56,17.56,17.56
2019-07-01,17,22.08,10.97,19.50,17.90,13.43,13.43,13.43
2019-07-01,18,20.47,14.86,13.01,19.84,28.51,28.51,23.57
2019-07-01,19,22.17,17.54,13.36,14.55,14.32,14.32,3.84
2019-07-01,20,13.10,16.74,13.00,13.00,27.77,27.77,27.77
2019-07-01,21,10.69,17.58,15.12,13.00,26.36,26.36,26.36
2019-07-01,22,7.06,13.00,13.00,15.26,12.55,4.75,4.75
2019-07-01,23,10.13,5.74,7.04,13.00,1.29,0.20,0.20
2019-07-01,24,11.62,5.81,5.87,6.05,0.31,0.21,0.21
2019-07-02,1,2.42,5.86,5.72,5.59,1.33,0.30,0.30
2019-07-02,2,-0.50,0.00,0.00,0.00,1.33,0.22,0.22
2019-07-02,3,0.39,0.00,-0.13,-0.13,1.33,0.20,0.20
2019-07-02,4,-0.56,-0.10,-0.13,-3.00,1.33,0.20,0.20
2019-07-02,5,1.97,4.67,0.00,0.00,0.31,0.20,0.16
2019-07-02,6,4.68,5.83,5.79,5.17,0.21,0.20,0.18
2019-07-02,7,8.10,13.00,5.83,5.94,0.21,0.20,0.18
2019-07-02,8,13.57,21.86,21.86,16.89,0.20,0.20,0.12
2019-07-02,9,17.41,20.35,16.90,20.35,0.20,0.20,0.10
2019-07-02,10,21.87,21.87,21.87,21.87,0.24,0.24,0.10
2019-07-02,11,21.88,21.87,21.87,21.88,4.26,4.26,0.10
2019-07-02,12,21.70,21.87,21.87,21.86,5.16,5.16,0.10
2019-07-02,13,21.87,21.88,21.87,21.88,0.24,0.24,0.10
2019-07-02,14,23.67,21.89,21.88,21.92,0.20,0.20,0.10
2019-07-02,15,25.14,22.46,22.46,22.70,0.20,0.20,0.10
2019-07-02,16,24.42,25.66,24.07,24.07,0.20,0.20,0.10
2019-07-02,17,24.34,24.15,24.26,24.15,0.20,0.20,0.10
2019-07-02,18,24.15,24.26,24.15,24.26,0.20,0.20,0.10
2019-07-02,19,23.10,23.34,23.03,24.15,0.20,0.20,0.10
2019-07-02,20,21.68,23.06,21.93,23.10,0.20,0.20,0.10
2019-07-02,21,20.35,23.08,23.10,22.63,0.19,0.19,0.10
2019-07-02,22,25.32,22.63,22.63,21.96,0.17,0.17,0.10
2019-07-02,23,21.52,21.86,21.86,20.20,0.20,0.20,0.20
2019-07-02,24,13.66,13.37,13.34,19.54,0.20,0.20,0.20
2019-07-03,1,10.84,13.00,13.00,13.00,0.28,0.20,0.20
2019-07-03,2,11.48,5.90,5.86,5.86,0.28,0.20,0.20
2019-07-03,3,11.48,10.00,7.61,5.86,0.28,0.20,0.20
2019-07-03,4,12.71,5.90,9.00,5.72,0.28,0.20,0.20
2019-07-03,5,4.56,13.00,13.00,13.00,0.28,0.23,0.23
2019-07-03,6,15.89,13.00,13.00,13.00,0.27,0.27,0.27
2019-07-03,7,16.17,33.14,20.00,21.99,1.27,0.20,0.20
2019-07-03,8,17.41,21.96,21.95,22.00,1.25,0.32,0.32
2019-07-03,9,18.95,21.95,20.00,21.95,0.53,0.28,0.28
2019-07-03,10,21.00,21.95,21.94,22.05,0.26,0.23,0.18
2019-07-03,11,21.97,21.95,21.96,24.22,0.28,0.23,0.22
2019-07-03,12,23.88,24.22,22.02,24.75,1.26,0.23,0.22
2019-07-03,13,24.33,24.33,24.33,24.33,0.20,0.20,0.20
2019-07-03,14,24.32,24.88,24.33,25.46,1.29,1.29,0.45
2019-07-03,15,24.40,24.89,25.16,25.19,0.39,0.39,0.38
2019-07-03,16,24.33,24.74,24.33,25.34,1.29,1.29,0.42
2019-07-03,17,24.13,34.33,33.67,29.67,10.83,10.83,0.10
2019-07-03,18,24.33,34.33,34.33,34.33,23.15,23.15,0.45
2019-07-03,19,24.33,31.91,27.86,35.50,11.34,11.34,0.10
2019-07-03,20,24.24,25.33,25.33,34.72,4.47,4.47,0.10
2019-07-03,21,24.10,29.16,28.27,25.33,0.20,0.20,0.10
2019-07-03,22,25.20,23.75,24.22,24.33,1.30,0.46,0.46
2019-07-03,23,19.38,20.06,20.06,20.11,0.20,0.20,0.20
2019-07-03,24,14.80,17.74,19.88,19.92,0.20,0.20,0.20
2019-07-04,1,10.03,13.02,13.02,13.02,0.20,0.20,0.20
2019-07-04,2,10.49,5.94,13.00,13.00,0.20,0.20,0.20
2019-07-04,3,10.98,10.00,13.00,13.00,0.20,0.20,0.20
2019-07-04,4,5.21,10.00,5.94,10.00,0.20,0.20,0.20
2019-07-04,5,5.65,11.67,11.67,13.00,0.20,0.20,0.20
2019-07-04,6,10.61,15.19,17.69,17.69,0.20,0.20,0.20
2019-07-04,7,5.28,20.08,13.03,13.38,0.20,0.20,0.20
2019-07-04,8,14.50,20.12,20.12,19.83,0.20,0.20,0.20
2019-07-04,9,20.20,21.84,21.83,21.85,0.20,0.20,0.15
2019-07-04,10,21.84,21.84,21.84,24.13,0.20,0.20,0.19
2019-07-04,11,22.57,22.65,21.90,22.65,0.23,0.20,0.19
2019-07-04,12,24.22,24.13,24.13,24.24,0.23,0.20,0.20
2019-07-04,13,24.24,24.24,24.24,24.24,0.20,0.20,0.20
2019-07-04,14,24.99,25.07,24.96,24.75,0.20,0.20,0.13
2019-07-04,15,24.36,,24.96,24.24,0.20,0.20,0.10
2019-07-04,16,24.24,30.00,,24.96,6.99,6.99,0.10
2019-07-04,17,25.14,34.80,38.97,,7.89,7.89,0.22
2019-07-04,18,24.26,31.06,31.50,24.73,30.10,30.10,0.10
2019-07-04,19,26.21,24.44,24.44,24.24,20.43,20.43,0.22
2019-07-04,20,23.29,24.23,24.24,25.20,30.10,30.10,0.10
2019-07-04,21,24.19,26.17,24.24,24.24,0.20,0.20,0.10
2019-07-04,22,23.14,23.40,23.40,24.24,0.45,0.45,0.45
2019-07-04,23,21.31,21.84,21.84,21.86,0.24,0.24,0.24
2019-07-04,24,20.27,20.11,20.11,20.15,0.20,0.20,0.20
2019-07-05,1,16.28,13.50,13.50,17.68,0.20,0.20,0.20
2019-07-05,2,2.49,13.03,13.03,13.02,0.20,0.20,0.20
2019-07-05,3,2.17,5.88,13.01,13.01,0.20,0.20,0.20
2019-07-05,4,4.75,13.01,13.01,13.01,0.20,0.20,0.20
2019-07-05,5,1.11,13.02,13.02,13.02,0.20,0.20,0.20
2019-07-05,6,1.97,13.01,13.01,13.02,0.20,0.20,0.20
2019-07-05,7,19.59,21.80,21.80,22.61,0.20,0.20,0.20
2019-07-05,8,21.64,21.80,21.80,21.86,0.20,0.20,0.19
2019-07-05,9,28.11,21.89,22.61,26.00,0.20,0.20,0.20
2019-07-05,10,32.64,29.65,26.05,26.07,1.75,0.45,0.45
2019-07-05,11,28.72,35.94,34.11,33.89,1.74,0.31,0.31
2019-07-05,12,27.24,39.89,39.18,44.53,1.75,0.21,0.21
2019-07-05,13,24.05,43.13,39.89,39.90,9.85,0.29,0.29
2019-07-05,14,25.59,34.89,34.89,38.50,5.64,5.64,5.64
2019-07-05,15,28.09,33.28,44.88,50.00,2.68,2.68,2.68
2019-07-05,16,40.32,44.88,44.89,45.00,24.82,24.82,17.36
2019-07-05,17,32.97,44.88,44.89,51.22,30.10,30.10,11.54
2019-07-05,18,27.77,35.05,34.89,40.94,30.10,30.10,7.08
2019-07-05,19,30.54,35.30,35.30,39.07,15.70,15.70,8.98
2019-07-05,20,28.11,29.90,29.89,32.08,3.19,3.19,3.19
2019-07-05,21,32.49,29.87,29.87,32.22,1.26,0.40,0.40
2019-07-05,22,28.03,24.11,24.11,25.33,0.23,0.23,0.23
2019-07-05,23,20.98,21.10,21.10,21.81,0.20,0.20,0.18
2019-07-05,24,20.91,21.79,21.79,20.15,0.20,0.20,0.20
2019-07-06,1,31.56,19.29,19.79,19.82,0.20,0.20,0.20
2019-07-06,2,18.60,14.34,14.35,14.37,0.20,0.20,0.20
2019-07-06,3,22.80,14.37,14.34,14.35,0.20,0.20,0.20
2019-07-06,4,22.93,14.35,14.36,13.02,0.25,0.20,0.20
2019-07-06,5,14.36,14.36,13.79,14.35,0.34,0.20,0.20
2019-07-06,6,16.66,14.35,14.35,13.71,0.34,0.20,0.20
2019-07-06,7,17.71,14.40,14.40,14.39,1.00,0.20,0.20
2019-07-06,8,21.26,20.00,19.29,24.38,0.99,0.20,0.20
2019-07-06,9,24.90,24.39,24.39,24.39,0.54,0.20,0.20
2019-07-06,10,25.25,26.11,24.52,25.00,0.20,0.20,0.20
2019-07-06,11,28.78,35.00,33.92,25.10,0.20,0.20,0.20
2019-07-06,12,47.43,30.88,28.00,25.40,1.18,0.20,0.20
2019-07-06,13,47.90,40.00,28.85,26.20,1.43,0.20,0.20
2019-07-06,14,29.58,35.10,28.49,27.16,1.24,0.20,0.20
2019-07-06,15,24.50,35.67,25.39,24.35,0.19,0.19,0.19
2019-07-06,16,25.75,28.93,28.85,24.35,0.22,0.21,0.21
2019-07-06,17,74.86,39.30,30.00,27.15,22.40,22.40,22.38
2019-07-06,18,26.05,24.27,23.43,24.27,3.03,3.03,3.03
2019-07-06,19,23.53,24.26,23.14,24.26,1.74,1.74,1.56
2019-07-06,20,21.10,22.01,22.68,22.01,0.45,0.45,0.45
2019-07-06,21,20.75,21.00,21.31,24.16,0.45,0.24,0.24
2019-07-06,22,18.21,20.80,20.80,20.96,0.20,0.20,0.20
2019-07-06,23,11.65,18.00,15.03,19.29,0.20,0.20,0.20
2019-07-06,24,0.48,13.31,13.32,13.33,0.20,0.20,0.20
2019-07-07,1,-0.37,0.00,4.73,5.81,0.34,0.20,0.20
2019-07-07,2,-0.50,0.00,0.00,0.00,0.59,0.20,0.20
2019-07-07,3,-1.26,0.00,0.00,0.00,0.59,0.20,0.20
2019-07-07,4,-3.00,-0.10,-0.02,-0.10,0.59,0.20,0.20
2019-07-07,5,-3.00,-2.99,-2.13,-2.99,0.59,0.20,0.20
2019-07-07,6,-1.32,-2.99,-2.13,-3.00,0.58,0.20,0.20
2019-07-07,7,-1.87,-2.99,-3.00,-0.13,0.86,0.20,0.20
2019-07-07,8,-0.20,0.00,0.00,-3.00,1.01,0.20,0.20
2019-07-07,9,2.23,0.00,0.00,0.00,1.29,0.20,0.20
2019-07-07,10,9.80,13.00,13.00,0.00,0.91,0.20,0.20
2019-07-07,11,25.74,13.00,13.00,5.85,1.25,0.20,0.20
2019-07-07,12,20.28,13.00,13.00,20.40,1.46,0.20,0.20
2019-07-07,13,5.78,13.39,13.01,13.00,1.46,0.20,0.20
2019-07-07,14,1.60,13.01,13.01,13.01,1.50,0.20,0.20
2019-07-07,15,5.52,13.01,13.01,13.01,1.46,0.44,0.44
2019-07-07,16,13.78,16.84,21.86,21.87,1.46,0.45,0.45
2019-07-07,17,21.89,21.86,19.24,21.86,2.35,2.35,2.35
2019-07-07,18,22.13,21.87,21.88,22.68,6.11,6.11,6.11
2019-07-07,19,22.64,21.88,21.88,22.68,5.35,5.35,5.35
2019-07-07,20,20.58,21.78,20.49,20.82,1.42,1.42,1.42
2019-07-07,21,20.50,20.97,21.91,20.77,0.73,0.45,0.45
2019-07-07,22,12.52,20.68,20.60,20.78,0.20,0.20,0.20
2019-07-07,23,7.49,13.33,14.01,15.01,0.78,0.20,0.20
2019-07-07,24,4.27,13.00,13.00,14.91,0.20,0.20,0.20
2019-07-08,1,3.57,0.00,13.00,13.00,0.57,0.20,0.20
2019-07-08,2,-1.59,0.00,0.00,0.00,0.59,0.20,0.20
2019-07-08,3,-3.84,0.00,-0.10,0.00,0.58,0.20,0.20
2019-07-08,4,-4.00,0.00,0.00,-2.13,0.58,0.20,0.20
2019-07-08,5,-2.08,-0.10,0.00,0.00,0.58,0.20,0.20
2019-07-08,6,0.27,13.00,13.00,13.00,0.56,0.20,0.20
2019-07-08,7,13.11,13.34,13.01,13.00,1.01,0.20,0.20
2019-07-08,8,10.21,13.34,13.02,13.01,1.28,0.20,0.20
2019-07-08,9,12.95,13.01,13.01,13.01,1.58,0.45,0.45
2019-07-08,10,13.00,13.39,13.35,13.02,1.28,0.45,0.45
2019-07-08,11,19.41,19.21,21.19,21.87,1.74,0.45,0.45
2019-07-08,12,18.68,21.19,21.71,21.86,1.74,0.45,0.45
2019-07-08,13,20.22,21.86,21.86,21.87,1.74,1.32,1.32
2019-07-08,14,21.51,21.87,21.87,21.87,5.58,1.60,1.60
2019-07-08,15,21.98,23.73,23.43,22.55,1.94,1.40,1.40
2019-07-08,16,23.58,24.25,24.15,24.15,1.31,1.31,0.99
2019-07-08,17,24.23,24.59,24.60,24.26,0.99,0.99,0.98
2019-07-08,18,24.49,24.72,24.74,24.60,1.04,1.04,0.58
2019-07-08,19,23.36,24.25,24.25,24.71,1.36,1.36,0.45
2019-07-08,20,21.23,24.15,23.43,23.43,2.74,2.74,0.45
2019-07-08,21,20.75,24.15,24.15,23.43,0.20,0.20,0.20
2019-07-08,22,18.08,21.52,20.41,20.10,0.52,0.25,0.25
2019-07-08,23,12.01,19.82,19.21,19.80,0.25,0.25,0.25
2019-07-08,24,12.70,13.02,13.02,13.02,0.20,0.20,0.20
2019-07-09,1,14.60,13.00,13.01,5.59,0.28,0.20,0.20
2019-07-09,2,7.86,13.00,13.00,5.81,0.29,0.20,0.20
2019-07-09,3,-2.92,0.50,0.50,0.50,0.31,0.20,0.20
2019-07-09,4,-2.54,-3.00,-3.00,-0.02,0.31,0.20,0.20
2019-07-09,5,-4.08,13.00,13.00,-0.25,0.31,0.20,0.20
2019-07-09,6,0.42,13.00,13.00,13.00,0.28,0.20,0.20
2019-07-09,7,19.29,22.61,14.39,13.02,0.50,0.23,0.23
2019-07-09,8,17.88,17.21,14.40,15.01,1.24,0.30,0.30
2019-07-09,9,15.39,15.00,14.40,15.00,1.24,0.45,0.45
2019-07-09,10,20.80,21.24,21.24,22.98,0.81,0.29,0.29
2019-07-09,11,22.96,22.97,22.96,23.02,0.20,0.20,0.20
2019-07-09,12,22.84,22.98,22.98,23.04,0.20,0.20,0.19
2019-07-09,13,23.20,24.12,23.86,24.11,0.20,0.20,0.20
2019-07-09,14,23.88,25.19,25.19,25.19,0.20,0.20,0.18
2019-07-09,15,24.39,25.19,25.19,25.30,0.20,0.20,0.20
2019-07-09,16,23.55,23.30,23.63,25.30,0.22,0.22,0.21
2019-07-09,17,25.32,25.19,25.19,25.48,0.43,0.43,0.38
2019-07-09,18,25.33,25.30,25.30,25.30,4.98,4.98,0.10
2019-07-09,19,25.11,25.30,25.30,25.30,7.02,7.02,0.10
2019-07-09,20,25.06,25.30,25.30,25.29,4.23,4.23,0.10
2019-07-09,21,22.94,23.07,24.61,25.19,0.86,0.86,0.10
2019-07-09,22,22.46,24.61,23.86,23.00,0.30,0.30,0.29
2019-07-09,23,16.97,20.82,20.82,20.79,0.42,0.42,0.42
2019-07-09,24,12.12,14.35,14.35,14.36,0.21,0.21,0.21
2019-07-10,1,5.75,11.68,11.67,11.66,0.26,0.20,0.20
2019-07-10,2,4.29,4.76,5.81,0.00,0.30,0.20,0.20
2019-07-10,3,-0.21,11.63,11.56,1.00,0.31,0.20,0.20
2019-07-10,4,0.35,1.00,5.81,1.00,0.31,0.20,0.20
2019-07-10,5,-0.59,11.67,11.68,11.67,0.28,0.20,0.20
2019-07-10,6,1.37,13.00,11.65,11.66,0.43,0.43,0.43
2019-07-10,7,21.66,21.24,23.38,21.24,0.68,0.68,0.68
2019-07-10,8,22.78,23.39,20.85,20.90,1.27,1.27,1.27
2019-07-10,9,22.43,23.38,21.61,21.57,0.83,0.83,0.32
2019-07-10,10,22.55,23.39,23.39,23.40,1.23,1.23,0.31
2019-07-10,11,23.40,23.38,23.38,24.31,0.45,0.45,0.45
2019-07-10,12,23.76,26.08,24.31,26.09,1.28,1.28,0.45
2019-07-10,13,25.65,25.69,25.69,25.58,1.27,1.27,0.45
2019-07-10,14,25.68,25.68,25.69,25.69,1.27,1.27,0.45
2019-07-10,15,25.16,25.58,25.58,25.69,7.14,7.14,0.45
2019-07-10,16,25.05,25.06,25.58,25.68,7.36,7.36,0.45
2019-07-10,17,37.44,27.01,25.69,25.69,18.74,18.74,11.28
2019-07-10,18,26.71,40.67,39.45,40.67,8.01,8.01,0.56
2019-07-10,19,25.58,42.00,42.00,45.00,7.04,7.04,0.45
2019-07-10,20,25.15,25.69,25.69,25.69,6.92,6.92,0.45
2019-07-10,21,28.55,25.69,25.69,25.69,10.89,10.89,3.80
2019-07-10,22,20.99,23.47,24.31,25.06,1.27,1.27,0.51
2019-07-10,23,19.20,21.40,21.40,21.23,1.36,1.36,1.09
2019-07-10,24,9.53,14.38,21.21,21.21,0.64,0.64,0.64
2019-07-11,1,16.78,0.00,5.81,13.00,0.27,0.27,0.27
2019-07-11,2,14.35,0.00,0.00,0.00,0.28,0.28,0.28
2019-07-11,3,4.10,0.00,0.00,0.00,0.29,0.29,0.29
2019-07-11,4,13.61,0.00,0.00,0.00,0.28,0.28,0.28
2019-07-11,5,13.64,13.00,13.00,0.00,0.39,0.39,0.39
2019-07-11,6,5.52,14.34,14.33,14.32,0.39,0.39,0.39
